25/09/2022 09:14:47	INFO	2065045	LOGD	Início das operações do logd	507752005B39DDAA
25/09/2022 09:14:47	INFO	2065045	LOGD	Urna ligada em 25/09/2022 às 09:14:17	4B2C1424F22F1CD6
25/09/2022 09:14:47	INFO	2065045	SCUE	Iniciando aplicação - Oficial - 1º turno	11637FB44832133F
25/09/2022 09:14:47	INFO	2065045	SCUE	Versão da aplicação: 8.26.0.0 - Onça-pintada	9BE036B34C288AE5
25/09/2022 09:14:49	INFO	2065045	SCUE	Urna operando com rede elétrica	B3E415E3D7A9836B
25/09/2022 09:14:49	INFO	2065045	SCUE	Bateria interna com carga parcial	B79F387DF8DA2B48
25/09/2022 09:14:55	INFO	2065045	SCUE	Tamanho da mídia interna: 3.7 GB	D2E43EB65569EC43
25/09/2022 09:14:58	INFO	2065045	SCUE	Tamanho da memória: 829.0 MB	6C24C0BC3509F3F0
25/09/2022 09:14:58	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [1] - [/bin/avbin.vst] - [SUCESSO]	77C1CC0FA45497EF
25/09/2022 09:14:58	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [2] - [/uenux/bin/avusrbin.vst] - [SUCESSO]	6D4467892E2CCFF9
25/09/2022 09:14:58	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [3] - [/uenux/lib/avusrlib.vst] - [SUCESSO]	C45B8B68A600F5DC
25/09/2022 09:14:59	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [4] - [/uenux/lib/avusrlibue2020.vst] - [SUCESSO]	9364D85BBB2E3D1B
25/09/2022 09:14:59	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [5] - [/boot/boot/avboot.vst] - [SUCESSO]	88AD3B7F20DC8DA3
25/09/2022 09:14:59	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [6] - [/boot/boot/avbootcfg.vst] - [SUCESSO]	BF306866589A8FF9
25/09/2022 09:14:59	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [7] - [/etc/avetc.vst] - [SUCESSO]	5A6F7268456022E2
25/09/2022 09:14:59	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [8] - [/lib/avlib.vst] - [SUCESSO]	39255DFEEBA89A46
25/09/2022 09:14:59	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [9] - [/lib/modules/avmod.vst] - [SUCESSO]	1700113D565DA912
25/09/2022 09:15:00	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [10] - [/lib/modules/ue2020/avmodue2020.vst] - [SUCESSO]	1F5AE6D89CDE7C4B
25/09/2022 09:15:00	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [11] - [/lib/plugins/generic/avlibqtgeneric.vst] - [SUCESSO]	EE2C3E4C62ADA1C9
25/09/2022 09:15:00	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [12] - [/lib/plugins/imageformats/avlibqtimageformats.vst] - [SUCESSO]	25528AA29FE11226
25/09/2022 09:15:00	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [13] - [/lib/plugins/platforms/avlibqtplatforms.vst] - [SUCESSO]	6AF1E29A5252B3F8
25/09/2022 09:15:00	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [14] - [/uenux/lib/avusrlibue2013.vst] - [SUCESSO]	FCC47497CA5E8654
25/09/2022 09:15:00	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [15] - [/uenux/lib/avusrlibue2006.vst] - [SUCESSO]	B663DE026F787314
25/09/2022 09:15:00	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [16] - [/uenux/lib/avusrlib.vst] - [SUCESSO]	3608436FAE028C87
25/09/2022 09:15:00	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [17] - [/uenux/lib/avusrlibue2009.vst] - [SUCESSO]	746416320ACE80E2
25/09/2022 09:15:01	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [18] - [/uenux/lib/avusrlibue2010.vst] - [SUCESSO]	23C590815BE41782
25/09/2022 09:15:01	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [19] - [/uenux/lib/avusrlibue2015.vst] - [SUCESSO]	C679DFEDF1FAEDAB
25/09/2022 09:15:01	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [20] - [/uenux/lib/avusrlibue2020.vst] - [SUCESSO]	444F097CBB7EC590
25/09/2022 09:15:01	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [21] - [/uenux/lib/avusrlibue2011.vst] - [SUCESSO]	3C67EB84EC2A9630
25/09/2022 09:15:01	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [22] - [/uenux/lib/avusrlibue2008.vst] - [SUCESSO]	29F10ACD547792E2
25/09/2022 09:15:01	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [23] - [/lib/modules/avmod.vst] - [SUCESSO]	AA08981F937F9294
25/09/2022 09:15:01	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [24] - [/lib/modules/ue2006/avmodue2006.vst] - [SUCESSO]	1694A08747AB6B0C
25/09/2022 09:15:01	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [25] - [/lib/modules/ue2008/avmodue2008.vst] - [SUCESSO]	D8A917BA6368CAB1
25/09/2022 09:15:02	INFO	2065045	SCUE	Verificação de assinatura de aplicação por etapa [26] - [/lib/modules/ue2009/avmodue2009.vst] - [SUCESSO]	2474F524298C7365
