21/09/2022 12:57:00	INFO	67305985	LOGD	Início das operações do logd	423725470E68F87B
21/09/2022 12:57:00	INFO	67305985	LOGD	Urna ligada em 21/09/2022 às 12:55:40	4D5F8A4E169C8151
21/09/2022 12:57:00	INFO	67305985	SCUE	Iniciando aplicação - Oficial - 1º turno	E1F39C0A0B704FC6
21/09/2022 12:57:00	INFO	67305985	SCUE	Versão da aplicação: 8.26.0.0 - Onça-pintada	3530C165E87F86EC
21/09/2022 12:57:02	INFO	67305985	SCUE	Urna operando com rede elétrica	C360CE1418240751
21/09/2022 12:57:02	INFO	67305985	SCUE	Bateria interna com carga plena	48EDB4555A8DDB4D
21/09/2022 12:57:08	INFO	67305985	SCUE	Tamanho da mídia interna: 488.7 MB	C276CBCC80CB72CC
21/09/2022 12:57:12	INFO	67305985	SCUE	Tamanho da memória: 489.4 MB	649D622F2310195D
21/09/2022 12:57:12	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [1] - [/bin/avbin.vst] - [SUCESSO]	C5C8825B7B929928
21/09/2022 12:57:12	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [2] - [/uenux/bin/avusrbin.vst] - [SUCESSO]	6E7DAECBEA4B29CC
21/09/2022 12:57:14	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [3] - [/uenux/lib/avusrlib.vst] - [SUCESSO]	1D1D42B0DCD8EB20
21/09/2022 12:57:14	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [4] - [/uenux/lib/avusrlibue2013.vst] - [SUCESSO]	B2CC8F28E02830DC
21/09/2022 12:57:17	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [5] - [/boot/boot/avboot.vst] - [SUCESSO]	1667B53649FB7AE2
21/09/2022 12:57:17	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [6] - [/boot/boot/avbootcfg.vst] - [SUCESSO]	FACA3A2D948AB5A5
21/09/2022 12:57:17	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [7] - [/etc/avetc.vst] - [SUCESSO]	8881C330301F7A7C
21/09/2022 12:57:19	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [8] - [/lib/avlib.vst] - [SUCESSO]	4296E183FC49046D
21/09/2022 12:57:19	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [9] - [/lib/modules/avmod.vst] - [SUCESSO]	6A5F1BB53C4A9921
21/09/2022 12:57:20	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [10] - [/lib/modules/ue2013/avmodue2013.vst] - [SUCESSO]	1F136DBB316611DB
21/09/2022 12:57:20	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [11] - [/lib/plugins/generic/avlibqtgeneric.vst] - [SUCESSO]	B764A7D7BA0BACA4
21/09/2022 12:57:20	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [12] - [/lib/plugins/imageformats/avlibqtimageformats.vst] - [SUCESSO]	C435FBEFA886FF67
21/09/2022 12:57:21	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [13] - [/lib/plugins/platforms/avlibqtplatforms.vst] - [SUCESSO]	64E4B8C82D8B760D
21/09/2022 12:57:21	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [14] - [/uenux/lib/avusrlibue2013.vst] - [SUCESSO]	2937150A54B41A51
21/09/2022 12:57:22	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [15] - [/uenux/lib/avusrlibue2006.vst] - [SUCESSO]	4DA2B3DD4D64887D
21/09/2022 12:57:23	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [16] - [/uenux/lib/avusrlib.vst] - [SUCESSO]	A747683334F35786
21/09/2022 12:57:24	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [17] - [/uenux/lib/avusrlibue2009.vst] - [SUCESSO]	67213C307CDF073A
21/09/2022 12:57:24	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [18] - [/uenux/lib/avusrlibue2010.vst] - [SUCESSO]	ADA5B057D90BB6AF
21/09/2022 12:57:25	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [19] - [/uenux/lib/avusrlibue2015.vst] - [SUCESSO]	F231DC6BDF196C48
21/09/2022 12:57:27	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [20] - [/uenux/lib/avusrlibue2020.vst] - [SUCESSO]	B6000202A8ABF558
21/09/2022 12:57:28	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [21] - [/uenux/lib/avusrlibue2011.vst] - [SUCESSO]	3544E404A8CA0900
21/09/2022 12:57:29	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [22] - [/uenux/lib/avusrlibue2008.vst] - [SUCESSO]	225A7B91306634AA
21/09/2022 12:57:29	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [23] - [/lib/modules/avmod.vst] - [SUCESSO]	6ECB932482AB6097
21/09/2022 12:57:29	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [24] - [/lib/modules/ue2006/avmodue2006.vst] - [SUCESSO]	164E9EC30D65254C
21/09/2022 12:57:29	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [25] - [/lib/modules/ue2008/avmodue2008.vst] - [SUCESSO]	BC85849522998DC8
21/09/2022 12:57:30	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [26] - [/lib/modules/ue2009/avmodue2009.vst] - [SUCESSO]	63A399B6C818C6F1
21/09/2022 12:57:32	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [27] - [/lib/modules/ue2010/avmodue2010.vst] - [SUCESSO]	48EA463E1CFCD9AE
21/09/2022 12:57:33	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [28] - [/lib/modules/ue2011/avmodue2011.vst] - [SUCESSO]	440E67D78C9EC166
21/09/2022 12:57:34	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [29] - [/lib/modules/ue2013/avmodue2013.vst] - [SUCESSO]	9FE8426CAF5BA553
21/09/2022 12:57:35	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [30] - [/lib/modules/ue2015/avmodue2015.vst] - [SUCESSO]	5936FD303EE702A2
21/09/2022 12:57:37	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [31] - [/lib/modules/ue2020/avmodue2020.vst] - [SUCESSO]	35C63492C62502A0
21/09/2022 12:57:38	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [32] - [/lib/avlibue2009.vst] - [SUCESSO]	EBE84249B0684D47
21/09/2022 12:57:38	INFO	67305985	SCUE	Verificação de assinatura de aplicação por etapa [33] - [/dsk/fe/estatico/chave/avusrchave.vst] - [SUCESSO]	99434FDBBCDDB46B
21/09/2022 12:57:39	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [1] - [/dsk/fe/estatico/o00546ac-ce.vsc] - [SUCESSO]	048D2BEB0A8DEFEE
21/09/2022 12:57:40	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [2] - [/dsk/fe/estatico/o00546ac-ce.vsc] - [SUCESSO]	229593B7CCC89B67
21/09/2022 12:57:40	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [3] - [/dsk/fe/estatico/o00544ac-ce.vsc] - [SUCESSO]	AEF587F84B0AE3AF
21/09/2022 12:57:40	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [4] - [/dsk/fe/estatico/o00544ac-ce.vsc] - [SUCESSO]	86E24B48DF3B868D
21/09/2022 12:57:47	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [5] - [/dsk/fe/estatico/jez/avgm.vsc] - [SUCESSO]	55E3CC096FF61638
21/09/2022 12:57:48	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [6] - [/dsk/fe/estatico/o00546ac00000-ca.vsc] - [SUCESSO]	B47C8439602FF790
21/09/2022 12:57:48	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [7] - [/dsk/fe/estatico/o00544br00000-ca.vsc] - [SUCESSO]	444ADEF7FA0EC39D
21/09/2022 12:57:57	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [8] - [/dsk/fe/estatico/jez/vota_apl.vst] - [SUCESSO]	A52A32E10F8A2C17
21/09/2022 12:57:57	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [9] - [/dsk/fe/estatico/jez/vota_bin.vst] - [SUCESSO]	8449626D2E8ACC25
21/09/2022 12:58:02	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [10] - [/dsk/fe/estatico/jez/vota_ofi.vst] - [SUCESSO]	168B2AD2C53EA343
21/09/2022 12:58:02	INFO	67305985	SCUE	Verificação de assinatura de dado por etapa [11] - [/dsk/fe/estatico/jez/avpart.vst] - [SUCESSO]	F17427443A15ABAA
21/09/2022 12:58:15	INFO	67305985	SCUE	Identificação do Modelo de Urna: UE2013	F6C69AEFD227A1FF
21/09/2022 12:58:25	INFO	67305985	SCUE	Data e hora solicitadas	8569B1F137C1D7FC
21/09/2022 12:58:40	INFO	67305985	SCUE	Data e hora que foi digitada pelo operador: 21/09/2022 - 13:00:00	0BE103C4B9A6BA64
21/09/2022 12:58:45	INFO	67305985	SCUE	Seção informada pelo operador: 0045	520A6EFE907B274B
21/09/2022 12:58:49	INFO	67305985	SCUE	Início do particionamento da MI	C455CF071C8A8ECB
21/09/2022 12:58:52	INFO	67305985	SCUE	Particionamento realizado com sucesso	660A161195AB8AFD
21/09/2022 12:58:52	INFO	67305985	SCUE	Início da formatação	071D017642AFDDF0
21/09/2022 12:59:07	INFO	67305985	SCUE	Formatação realizada com sucesso	3177856CFD6F2720
21/09/2022 12:59:08	INFO	67305985	SCUE	Resultado da verificação da mídia interna: NORMAL	88CF5CE4673FA06E
21/09/2022 12:59:08	INFO	67305985	SCUE	Início da montagem dos dados	E1D1AB282B0A2333
21/09/2022 12:59:08	INFO	67305985	SCUE	Montagem realizada com sucesso	7516C8C13D2E9628
21/09/2022 12:59:12	INFO	67305985	SCUE	Identificação de assinatura do arquivo UENUX CFG	AF3122065B434F12
21/09/2022 13:00:19	INFO	67305985	SCUE	Estrutura da mídia criada	420AA59288931491
21/09/2022 13:01:39	INFO	67305985	SCUE	Data e hora atualizada	55655164A9453E4A
